	Activity_ID	Quality	source	CID	SMILES	connectivity	InChIKey	InChI	InChI_AuxInfo	target_id	TID	accession	Protein_Type	AID	doc_id	Year	all_doc_ids	all_years	type_IC50	type_EC50	type_KD	type_Ki	type_other	Activity_class	relation	pchembl_value	pchembl_value_Mean	pchembl_value_StdDev	pchembl_value_SEM	pchembl_value_N	pchembl_value_Median	pchembl_value_MAD
2232799	TUCHTTDWMYZUFS_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.422708	Cc1c2c(O)nccn2c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c1	TUCHTTDWMYZUFS	TUCHTTDWMYZUFS-UHFFFAOYSA-N	InChI=1S/C21H17F2N3O4S/c1-12-9-17(26-8-7-24-21(27)20(12)26)15-11-14(25-31(2,28)29)4-6-18(15)30-19-5-3-13(22)10-16(19)23/h3-11,25H,1-2H3,(H,24,27)	"""AuxInfo=1/1/N:1,16,25,19,24,20,7,8,31,28,12,2,26,13,11,29,10,21,23,3,4,27,30,6,14,9,5,17,18,22,15/E:(28,29)/CRV:31.6/rA:31CCCCONCCNCCCCNSCOOCCCOCCCCFCCFC/rB:s1;d2;s3;s4;d4;s6;d7;s3s8;s9;s10;d11;s12;s13;s14;s15;d15;d15;d13;s19;s11d20;s21;s22;d23;s24;d25;s26;s26;s23d28;s29;s2d10;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4405045	PMID:32208600	2020.0	PMID:32208600	2020	1	0	0	0	0		=	  4.750;  4.750	4.75	0.0	0.0	2.0	4.75	0.0
2236943	TUXFWOHFPFBNEJ_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.423248	CCCCCC(O)CC=C1C(=O)C=CC1CC=CCCCC(=O)O	TUXFWOHFPFBNEJ	TUXFWOHFPFBNEJ-UHFFFAOYSA-N	InChI=1S/C20H30O4/c1-2-3-6-10-17(21)13-14-18-16(12-15-19(18)22)9-7-4-5-8-11-20(23)24/h4,7,12,14-17,21H,2-3,5-6,8-11,13H2,1H3,(H,23,24)	"""AuxInfo=1/1/N:1,2,3,18,19,4,17,20,16,5,21,14,8,9,13,15,6,10,11,22,7,12,23,24/E:(23,24)/rA:24CCCCCCOCCCCOCCCCCCCCCCOO/rB:s1;s2;s3;s4;s5;s6;s6;s8;w?9;s10;d11;s11;w?13;s10s14;s15;s16;w?17;s18;s19;s20;s21;d22;s22;/rC:;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4407040;CHEMBL4407040;CHEMBL4407053;CHEMBL4407053	PMID:31195169	2019.0	PMID:31195169	2019	1	0	0	0	0		=	  6.120;  6.120;  6.120;  6.120	6.12	0.0	0.0	4.0	6.12	0.0
2243320	TWGPDPFDUYJNSJ_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.422731	Cc1c2c(O)nccn2c(-c2cc(NS(C)(=O)=O)ccc2Oc2ncccc2)c1	TWGPDPFDUYJNSJ	TWGPDPFDUYJNSJ-UHFFFAOYSA-N	InChI=1S/C20H18N4O4S/c1-13-11-16(24-10-9-22-20(25)19(13)24)15-12-14(23-29(2,26)27)6-7-17(15)28-18-5-3-4-8-21-18/h3-12,23H,1-2H3,(H,22,25)	"""AuxInfo=1/1/N:1,16,27,26,28,19,20,25,7,8,29,12,2,13,11,10,21,23,3,4,24,6,14,9,5,17,18,22,15/E:(26,27)/CRV:29.6/rA:29CCCCONCCNCCCCNSCOOCCCOCNCCCCC/rB:s1;d2;s3;s4;d4;s6;d7;s3s8;s9;s10;d11;s12;s13;s14;s15;d15;d15;d13;s19;s11d20;s21;s22;d23;s24;d25;s26;s23d27;s2d10;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4405045	PMID:32208600	2020.0	PMID:32208600	2020	1	0	0	0	0		=	  4.900;  4.900	4.9	0.0	0.0	2.0	4.9	0.0
2252876	TYJRZDYDEQNQQC_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.296394	C=C(C)C(C=CC(C)C)CC12CC(C=CC(C)C)C(C)(C)C(CC=C(C)C)(C1=O)C(O)=C(C(=O)c1ccc(O)c(O)c1)C2=O	TYJRZDYDEQNQQC	TYJRZDYDEQNQQC-UHFFFAOYSA-N	InChI=1S/C38H50O6/c1-22(2)11-13-27(25(7)8)20-37-21-28(15-12-23(3)4)36(9,10)38(35(37)44,18-17-24(5)6)34(43)31(33(37)42)32(41)26-14-16-29(39)30(40)19-26/h11-17,19,22-23,27-28,39-40,43H,7,18,20-21H2,1-6,8-10H3	"""AuxInfo=1/0/N:8,9,17,18,26,27,1,3,20,21,6,15,5,36,14,37,24,23,42,10,12,7,16,25,2,35,4,13,38,40,32,33,43,30,28,19,11,22,39,41,34,44,31,29/E:(1,2)(3,4)(5,6)(9,10)/rA:44CCCCCCCCCCCCCCCCCCCCCCCCCCCCOCOCCOCCCCOCOCCO/rB:d1;s2;s2;s4;w?5;s6;s7;s7;s4;s10;s11;s12;s13;w?14;s15;s16;s16;s13;s19;s19;s19;s22;s23;w?24;s25;s25;s11s22;d28;s22;s30;w?30;s32;d33;s33;d35;s36;d37;s38;s38;s40;s35d40;s11s32;d43;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3778088	PMID:26701186	2016.0	PMID:26701186	2016	1	0	0	0	0		=	  5.160;  5.160	5.16	0.0	0.0	2.0	5.16	0.0
2259174	TZRHOHNOIZWCNF_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.270838	O=c1c2c(ncc([N+](=O)[O-])c2)sn1-c1ccc(Oc2ccccc2)cc1	TZRHOHNOIZWCNF	TZRHOHNOIZWCNF-UHFFFAOYSA-N	InChI=1S/C18H11N3O4S/c22-18-16-10-13(21(23)24)11-19-17(16)26-20(18)12-6-8-15(9-7-12)25-14-4-2-1-3-5-14/h1-11H	"""AuxInfo=1/0/N:22,21,23,20,24,15,26,16,25,11,6,14,7,19,17,3,4,2,5,13,8,1,9,10,18,12/E:(2,3)(4,5)(6,7)(8,9)(23,24)/CRV:21.5/rA:26OCCCNCCN+OO-CSNCCCCOCCCCCCCC/rB:d1;s2;d3;s4;d5;s6;s7;d8;s8;s3d7;s4;s2s12;s13;d14;s15;d16;s17;s18;d19;s20;d21;s22;s19d23;s17;s14d25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3626895	DOI:10.1039/C4MD00245H	2014.0	DOI:10.1039/C4MD00245H	2014	1	0	0	0	0		=	  5.610;  5.610	5.61	0.0	0.0	2.0	5.61	0.0
2272091	UCKMXJHUPXWWEG_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.403540	Cn1cc(-c2cc3c(cc2)C2(CC3)OC(=O)N(CC(=O)N3Cc4c(ccc(F)c4)OCC3C(F)(F)F)C2=O)cn1	UCKMXJHUPXWWEG	UCKMXJHUPXWWEG-UHFFFAOYSA-N	InChI=1S/C27H22F4N4O5/c1-33-11-18(10-32-33)15-2-4-20-16(8-15)6-7-26(20)24(37)35(25(38)40-26)13-23(36)34-12-17-9-19(28)3-5-21(17)39-14-22(34)27(29,30)31/h2-5,8-11,22H,6-7,12-14H2,1H3	"""AuxInfo=1/0/N:1,10,26,9,25,13,12,6,29,39,3,22,18,31,5,7,23,4,27,8,24,32,19,37,15,11,33,28,34,35,36,40,2,21,17,20,38,16,30,14/E:(29,30,31)/rA:40CNCCCCCCCCCCCOCONCCONCCCCCCFCOCCCFFFCOCN/rB:s1;s2;d3;s4;d5;s6;d7;s8;s5d9;s8;s11;s7s12;s11;s14;d15;s15;s17;s18;d19;s19;s21;s22;d23;s24;d25;s26;s27;s23d27;s24;s30;s21s31;s32;s33;s33;s33;s11s17;d37;s4;s2d39;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4325427	PMID:31910017	2020.0	PMID:31910017	2020	1	0	0	0	0		=	  8.620;  8.620	8.62	0.0	0.0	2.0	8.62	0.0
2277936	UDTBYTKDBAJLNK_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.260565	COc1ccc(C=C2C(=O)N(Cc3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1OC	UDTBYTKDBAJLNK	UDTBYTKDBAJLNK-UHFFFAOYSA-N	InChI=1S/C27H24N2O5/c1-33-23-14-13-21(16-24(23)34-2)15-22-25(30)28(17-19-9-5-3-6-10-19)27(32)29(26(22)31)18-20-11-7-4-8-12-20/h3-16H,17-18H2,1-2H3	"""AuxInfo=1/0/N:1,34,16,26,15,17,25,27,14,18,24,28,5,4,7,31,12,22,13,23,6,8,3,32,9,29,19,11,21,10,30,20,2,33/E:(3,4)(5,6,7,8)(9,10,11,12)(17,18)(19,20)(25,26)(28,29)(30,31)/rA:34COCCCCCCCONCCCCCCCCONCCCCCCCCOCCOC/rB:s1;s2;d3;s4;d5;s6;w?7;s8;d9;s9;s11;s12;d13;s14;d15;s16;s13d17;s11;d19;s19;s21;s22;d23;s24;d25;s26;s23d27;s8s21;d29;s6;s3d31;s32;s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3424792	PMID:25730130	2015.0	PMID:25730130	2015	1	0	0	0	0		=	  4.940;  4.940	4.94	0.0	0.0	2.0	4.94	0.0
2282607	UETQFSCWDMJWMM_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.422721	CCS(=O)(=O)Cc1cc(-c2cc(C)c3c(O)nccn23)c(Oc2ccc(F)cc2F)nc1	UETQFSCWDMJWMM	UETQFSCWDMJWMM-UHFFFAOYSA-N	InChI=1S/C22H19F2N3O4S/c1-3-32(29,30)12-14-9-16(18-8-13(2)20-21(28)25-6-7-27(18)20)22(26-11-14)31-19-5-4-15(23)10-17(19)24/h4-11H,3,12H2,1-2H3,(H,25,28)	"""AuxInfo=1/1/N:1,13,2,25,24,18,19,11,8,28,32,6,12,7,26,9,29,10,23,14,15,21,27,30,17,31,20,16,4,5,22,3/E:(29,30)/CRV:32.6/rA:32CCSOOCCCCCCCCCCONCCNCOCCCCFCCFNC/rB:s1;s2;d3;d3;s3;s6;d7;s8;s9;d10;s11;s12;d12;s14;s15;d15;s17;d18;s10s14s19;d9;s21;s22;d23;s24;d25;s26;s26;s23d28;s29;s21;s7d31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4405045	PMID:32208600	2020.0	PMID:32208600	2020	1	0	0	0	0		=	  5.410;  5.410	5.41	0.0	0.0	2.0	5.41	0.0
2291132	UGODIOOKONOGOI_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.187463	O=S(=O)(Nc1cc(Sc2n[nH]cn2)c(O)c2ccccc12)c1ccc2ccccc2c1	UGODIOOKONOGOI	UGODIOOKONOGOI-UHFFFAOYSA-N	InChI=1S/C22H16N4O3S2/c27-21-18-8-4-3-7-17(18)19(12-20(21)30-22-23-13-24-25-22)26-31(28,29)16-10-9-14-5-1-2-6-15(14)11-16/h1-13,26-27H,(H,23,24,25)	"""AuxInfo=1/1/N:27,28,19,18,26,29,20,17,24,23,31,6,12,25,30,22,21,16,5,7,14,9,13,11,10,4,15,1,3,8,2/E:(28,29)/CRV:31.6/rA:31OSONCCCSCNNCNCOCCCCCCCCCCCCCCCC/rB:d1;d2;s2;s4;d5;s6;s7;s8;d9;s10;s11;s9d12;d7;s14;s14;d16;s17;d18;s19;s5s16d20;s2;d22;s23;d24;s25;d26;s27;d28;s25s29;s22d30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3419558	PMID:25634295	2015.0	PMID:25634295	2015	1	0	0	0	0		=	  6.290;  6.290	6.29	0.0	0.0	2.0	6.29	0.0
2295965	UHOZWOWPCJHMBX_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.191149	CC(C)CN(Cc1cc2c(cc1)OC(C)(C)C=C2)S(=O)(=O)c1ccccn1	UHOZWOWPCJHMBX	UHOZWOWPCJHMBX-UHFFFAOYSA-N	InChI=1S/C21H26N2O3S/c1-16(2)14-23(27(24,25)20-7-5-6-12-22-20)15-17-8-9-19-18(13-17)10-11-21(3,4)26-19/h5-13,16H,14-15H2,1-4H3	"""AuxInfo=1/0/N:1,3,15,16,24,25,23,12,11,18,17,26,8,4,6,2,7,9,10,22,14,27,5,20,21,13,19/E:(1,2)(3,4)(24,25)/CRV:27.6/rA:27CCCCNCCCCCCCOCCCCCSOOCCCCCN/rB:s1;s2;s2;s4;s5;s6;d7;s8;d9;s10;s7d11;s10;s13;s14;s14;s14;s9w?17;s5;d19;d19;s19;d22;s23;d24;s25;s22d26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL2168935	PMID:22746274	2012.0	PMID:22746274	2012	1	0	0	0	0		=	  5.300;  5.300	5.3	0.0	0.0	2.0	5.3	0.0
2311704	UKSHIYSCOTVTNF_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.260561	O=C1C(=Cc2ccc(O)cc2)C(=O)N(Cc2ccccc2)C(=O)N1Cc1ccccc1	UKSHIYSCOTVTNF	UKSHIYSCOTVTNF-UHFFFAOYSA-N	InChI=1S/C25H20N2O4/c28-21-13-11-18(12-14-21)15-22-23(29)26(16-19-7-3-1-4-8-19)25(31)27(24(22)30)17-20-9-5-2-6-10-20/h1-15,28H,16-17H2	"""AuxInfo=1/0/N:19,29,18,20,28,30,17,21,27,31,6,11,7,10,4,15,25,5,16,26,8,3,12,2,22,14,24,9,13,1,23/E:(1,2)(3,4,5,6)(7,8,9,10)(11,12)(13,14)(16,17)(19,20)(23,24)(26,27)(29,30)/rA:31OCCCCCCCOCCCONCCCCCCCCONCCCCCCC/rB:d1;s2;w?3;s4;d5;s6;d7;s8;s8;s5d10;s3;d12;s12;s14;s15;d16;s17;d18;s19;s16d20;s14;d22;s2s22;s24;s25;d26;s27;d28;s29;s26d30;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL3424792	PMID:25730130	2015.0	PMID:25730130	2015	1	0	0	0	0		=	  5.680;  5.680	5.68	0.0	0.0	2.0	5.68	0.0
2327746	UNYRZPMXPQOISN_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.191146	CC(C)CN(Cc1cc2c(cc1)OC(C)(C)C=C2)S(=O)(=O)c1nccs1	UNYRZPMXPQOISN	UNYRZPMXPQOISN-UHFFFAOYSA-N	InChI=1S/C19H24N2O3S2/c1-14(2)12-21(26(22,23)18-20-9-10-25-18)13-15-5-6-17-16(11-15)7-8-19(3,4)24-17/h5-11,14H,12-13H2,1-4H3	"""AuxInfo=1/0/N:1,3,15,16,12,11,18,17,24,25,8,4,6,2,7,9,10,22,14,23,5,20,21,13,26,19/E:(1,2)(3,4)(22,23)/CRV:26.6/rA:26CCCCNCCCCCCCOCCCCCSOOCNCCS/rB:s1;s2;s2;s4;s5;s6;d7;s8;d9;s10;s7d11;s10;s13;s14;s14;s14;s9w?17;s5;d19;d19;s19;d22;s23;d24;s22s25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL2168935	PMID:22746274	2012.0	PMID:22746274	2012	1	0	0	0	0		=	  5.300;  5.300	5.3	0.0	0.0	2.0	5.3	0.0
2332011	UOUIHPZVDAINIH_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408425	CC(C)c1ccc(-c2c(-c3ccc(C(C)C)cc3)sc(CNCC3CCNCC3)c2)cc1	UOUIHPZVDAINIH	UOUIHPZVDAINIH-UHFFFAOYSA-N	InChI=1S/C29H38N2S/c1-20(2)23-5-9-25(10-6-23)28-17-27(19-31-18-22-13-15-30-16-14-22)32-29(28)26-11-7-24(8-12-26)21(3)4/h5-12,17,20-22,30-31H,13-16,18-19H2,1-4H3	"""AuxInfo=1/0/N:1,3,15,16,5,32,12,17,6,31,11,18,25,29,26,28,30,23,21,2,14,24,4,13,7,10,20,8,9,27,22,19/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(13,14)(15,16)/rA:32CCCCCCCCCCCCCCCCCCSCCNCCCCNCCCCC/rB:s1;s2;s2;d4;s5;d6;s7;d8;s9;d10;s11;d12;s13;s14;s14;s13;s10d17;s9;s19;s20;s21;s22;s23;s24;s25;s26;s27;s24s28;s8d20;s7;s4d31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.270;  5.270	5.27	0.0	0.0	2.0	5.27	0.0
2342359	UQVNCGIZTSUQOC_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.161706	O=c1c2c(nccc2)sn1Cc1ccc(C(F)(F)F)cc1	UQVNCGIZTSUQOC	UQVNCGIZTSUQOC-UHFFFAOYSA-N	InChI=1S/C14H9F3N2OS/c15-14(16,17)10-5-3-9(4-6-10)8-19-13(20)11-2-1-7-18-12(11)21-19/h1-7H,8H2	"""AuxInfo=1/0/N:7,8,13,21,14,20,6,11,12,15,3,4,2,16,17,18,19,5,10,1,9/E:(3,4)(5,6)(15,16,17)/rA:21OCCCNCCCSNCCCCCCFFFCC/rB:d1;s2;d3;s4;d5;s6;s3d7;s4;s2s9;s10;s11;d12;s13;d14;s15;s16;s16;s16;s15;s12d20;/rC:;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4733337	DOI:10.1039/C4MD00245H	2014.0	PMID:33045661	2021	1	0	0	0	0		=	  5.230;  5.230	5.23	0.0	0.0	2.0	5.23	0.0
2356770	UTXDPENWIJTCBR_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.408412	CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)sc(CNCCC3CCNCC3)c2)cc1	UTXDPENWIJTCBR	UTXDPENWIJTCBR-UHFFFAOYSA-N	InChI=1S/C32H44N2S/c1-31(2,3)26-11-7-24(8-12-26)29-21-28(22-34-20-17-23-15-18-33-19-16-23)35-30(29)25-9-13-27(14-10-25)32(4,5)6/h7-14,21,23,33-34H,15-20,22H2,1-6H3	"""AuxInfo=1/0/N:1,3,4,16,17,18,7,34,12,20,6,35,13,19,28,32,26,29,31,25,33,23,27,8,11,5,14,22,9,10,2,15,30,24,21/E:(1,2,3)(4,5,6)(7,8)(9,10)(11,12)(13,14)(15,16)(18,19)/rA:35CCCCCCCCCCCCCCCCCCCCSCCNCCCCCNCCCCC/rB:s1;s2;s2;s2;d5;s6;d7;s8;d9;s10;d11;s12;d13;s14;s15;s15;s15;s14;s11d19;s10;s21;s22;s23;s24;s25;s26;s27;s28;s29;s30;s27s31;s9d22;s8;s5d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4346049	PMID:32314924	2020.0	PMID:32314924	2020	1	0	0	0	0		=	  5.660;  5.660	5.66	0.0	0.0	2.0	5.66	0.0
2359381	UUNCMCGIQGVANK_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.411739	CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1cnc(-c2cc(C)c(C)cc2[N+](=O)[O-])s1	UUNCMCGIQGVANK	UUNCMCGIQGVANK-UHFFFAOYSA-N	InChI=1S/C23H18N4O5S/c1-12-8-19(20(27(31)32)9-13(12)2)21-24-11-17(33-21)10-18-14(3)25-26(22(18)28)16-6-4-15(5-7-16)23(29)30/h4-11H,1-3H3,(H,29,30)	"""AuxInfo=1/1/N:25,27,1,7,12,6,13,23,28,17,19,24,26,2,8,5,18,16,22,29,21,14,9,20,3,4,30,15,10,11,31,32,33/E:(4,5)(6,7)(29,30)(31,32)/CRV:27.5/rA:33CCNNCCCCCOOCCCOCCCCNCCCCCCCCCN+OO-S/rB:s1;w?2;s3;s4;d5;s6;d7;s8;d9;s9;s8;s5d12;s4;d14;s2s14;w?16;s17;d18;s19;d20;s21;d22;s23;s24;d24;s26;s26;s22d28;s29;d30;s30;s18s21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4361756	PMID:31306905	2019.0	PMID:31306905	2019	1	0	0	0	0		=	  6.070;  6.070	6.07	0.0	0.0	2.0	6.07	0.0
2359601	UUONGCFZYQAMCW_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.437814	CN1C(=O)C2(Cc3ccc(CCc4ccc(CC56SSC(CO)(C(=O)N5C)N(C)C6=O)cc4)cc3)NC(=O)C1(CO)SS2	UUONGCFZYQAMCW	UUONGCFZYQAMCW-UHFFFAOYSA-N	InChI=1S/C29H32N4O6S4/c1-31-23(37)26(30-22(36)28(31,16-34)42-40-26)14-20-10-6-18(7-11-20)4-5-19-8-12-21(13-9-19)15-27-24(38)33(3)29(17-35,43-41-27)25(39)32(27)2/h6-13,34-35H,4-5,14-17H2,1-3H3,(H,30,36)	"""AuxInfo=1/1/N:1,27,29,11,12,9,34,14,33,8,35,15,32,6,17,40,22,10,13,7,16,37,3,30,24,5,18,39,21,36,2,26,28,41,23,38,4,31,25,43,19,42,20/E:(6,7)(8,9)(10,11)(12,13)/rA:43CNCOCCCCCCCCCCCCCCSSCCOCONCNCCOCCCCNCOCCOSS/rB:s1;s2;d3;s3;s5;s6;d7;s8;d9;s10;s11;s12;d13;s14;d15;s16;s17;s18;s19;s20;s21;s22;s21;d24;s18s24;s26;s21;s28;s18s28;d30;s16;s13d32;s10;s7d34;s5;s36;d37;s2s37;s39;s40;s39;s5s42;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4481813	PMID:30819620	2019.0	PMID:30819620	2019	0	0	1	0	0		=	  5.440;  5.440	5.44	0.0	0.0	2.0	5.44	0.0
2401822	VDEZYUOBIXKTHI_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.403542	Cn1cc(-c2cc3c(cc2)C2(CC3)NC(=O)N(CC(=O)N3Cc4c(ccc(F)c4)OCC3C(F)(F)F)C2=O)cn1	VDEZYUOBIXKTHI	VDEZYUOBIXKTHI-UHFFFAOYSA-N	InChI=1S/C27H23F4N5O4/c1-34-11-18(10-32-34)15-2-4-20-16(8-15)6-7-26(20)24(38)36(25(39)33-26)13-23(37)35-12-17-9-19(28)3-5-21(17)40-14-22(35)27(29,30)31/h2-5,8-11,22H,6-7,12-14H2,1H3,(H,33,39)	"""AuxInfo=1/1/N:1,10,26,9,25,13,12,6,29,39,3,22,18,31,5,7,23,4,27,8,24,32,19,37,15,11,33,28,34,35,36,40,14,2,21,17,20,38,16,30/E:(29,30,31)/rA:40CNCCCCCCCCCCCNCONCCONCCCCCCFCOCCCFFFCOCN/rB:s1;s2;d3;s4;d5;s6;d7;s8;s5d9;s8;s11;s7s12;s11;s14;d15;s15;s17;s18;d19;s19;s21;s22;d23;s24;d25;s26;s27;s23d27;s24;s30;s21s31;s32;s33;s33;s33;s11s17;d37;s4;s2d39;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4325427	PMID:31910017	2020.0	PMID:31910017	2020	1	0	0	0	0		=	  8.740;  8.740	8.74	0.0	0.0	2.0	8.74	0.0
2402361	VDINOEOOUILKFN_on_Q09472_WT	High	ChEMBL31	ChEMBL31.compound.403524;ChEMBL31.compound.403524;ChEMBL31.compound.403525;ChEMBL31.compound.403525	CNC(=O)Nc1cc2c(cc1)C1(CC2)OC(=O)N(CC(=O)N2Cc3c(cccc3)CCC2C)C1=O	VDINOEOOUILKFN	VDINOEOOUILKFN-UHFFFAOYSA-N	InChI=1S/C26H28N4O5/c1-16-7-8-17-5-3-4-6-19(17)14-29(16)22(31)15-30-23(32)26(35-25(30)34)12-11-18-13-20(9-10-21(18)26)28-24(33)27-2/h3-6,9-10,13,16H,7-8,11-12,14-15H2,1-2H3,(H2,27,28,33)	"""AuxInfo=1/1/N:33,1,27,28,26,29,31,30,11,10,14,13,7,23,19,32,25,8,24,6,9,20,34,3,16,12,2,5,22,18,21,35,4,17,15/rA:35CNCONCCCCCCCCCOCONCCONCCCCCCCCCCCCO/rB:s1;s2;d3;s3;s5;d6;s7;d8;s9;s6d10;s9;s12;s8s13;s12;s15;d16;s16;s18;s19;d20;s20;s22;s23;d24;s25;d26;s27;s24d28;s25;s30;s22s31;s32;s12s18;d34;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"""	Q09472_WT	ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784;ChEMBL:CHEMBL3784	Q09472	WT	CHEMBL4325427	PMID:31910017	2020.0	PMID:31910017	2020	1	0	0	0	0		=	  8.000;  8.000;  7.340;  7.340	7.67	0.33	0.191	4.0	7.67	0.33
